name,time,level description,location,water_level
h2o_feet,1566895320000000000,below 3 feet,santa_monica,0.371
h2o_feet,1566895320000000000,between 6 and 9 feet,coyote_creek,7.707
h2o_feet,1566895680000000000,below 3 feet,santa_monica,0.338
h2o_feet,1566895680000000000,between 6 and 9 feet,coyote_creek,7.546
h2o_feet,1566896040000000000,below 3 feet,santa_monica,0.315
h2o_feet,1566896040000000000,between 6 and 9 feet,coyote_creek,7.382
h2o_feet,1566896400000000000,below 3 feet,santa_monica,0.243
h2o_feet,1566896400000000000,between 6 and 9 feet,coyote_creek,7.224
h2o_feet,1566896760000000000,below 3 feet,santa_monica,0.115
h2o_feet,1566896760000000000,between 6 and 9 feet,coyote_creek,7.057
h2o_feet,1566897120000000000,below 3 feet,santa_monica,0.082
h2o_feet,1566897120000000000,between 6 and 9 feet,coyote_creek,6.89
h2o_feet,1566897480000000000,below 3 feet,santa_monica,0
h2o_feet,1566897480000000000,between 6 and 9 feet,coyote_creek,6.722
h2o_feet,1566897840000000000,below 3 feet,santa_monica,-0.013
h2o_feet,1566897840000000000,between 6 and 9 feet,coyote_creek,6.552
h2o_feet,1566898200000000000,below 3 feet,santa_monica,-0.115
h2o_feet,1566898200000000000,between 6 and 9 feet,coyote_creek,6.381
h2o_feet,1566898560000000000,below 3 feet,santa_monica,-0.023
h2o_feet,1566898560000000000,between 6 and 9 feet,coyote_creek,6.211
h2o_feet,1566898920000000000,below 3 feet,santa_monica,-0.033
h2o_feet,1566898920000000000,between 6 and 9 feet,coyote_creek,6.04
h2o_feet,1566899280000000000,below 3 feet,santa_monica,-0.079
h2o_feet,1566899280000000000,between 3 and 6 feet,coyote_creek,5.869
h2o_feet,1566899640000000000,below 3 feet,santa_monica,-0.085
h2o_feet,1566899640000000000,between 3 and 6 feet,coyote_creek,5.696
h2o_feet,1566900000000000000,below 3 feet,santa_monica,-0.062
h2o_feet,1566900000000000000,between 3 and 6 feet,coyote_creek,5.525
h2o_feet,1566900360000000000,below 3 feet,santa_monica,-0.092
h2o_feet,1566900360000000000,between 3 and 6 feet,coyote_creek,5.354
h2o_feet,1566900720000000000,below 3 feet,santa_monica,-0.105
h2o_feet,1566900720000000000,between 3 and 6 feet,coyote_creek,5.187
h2o_feet,1566901080000000000,below 3 feet,santa_monica,-0.089
h2o_feet,1566901080000000000,between 3 and 6 feet,coyote_creek,5.02
h2o_feet,1566901440000000000,below 3 feet,santa_monica,-0.112
h2o_feet,1566901440000000000,between 3 and 6 feet,coyote_creek,4.849
h2o_feet,1566901800000000000,below 3 feet,santa_monica,-0.089
h2o_feet,1566901800000000000,between 3 and 6 feet,coyote_creek,4.682
h2o_feet,1566902160000000000,below 3 feet,santa_monica,-0.102
h2o_feet,1566902160000000000,between 3 and 6 feet,coyote_creek,4.511
h2o_feet,1566902520000000000,below 3 feet,santa_monica,-0.046
h2o_feet,1566902520000000000,between 3 and 6 feet,coyote_creek,4.341
h2o_feet,1566902880000000000,below 3 feet,santa_monica,0.062
h2o_feet,1566902880000000000,between 3 and 6 feet,coyote_creek,4.163
h2o_feet,1566903240000000000,below 3 feet,santa_monica,0.026
h2o_feet,1566903240000000000,between 3 and 6 feet,coyote_creek,3.986
h2o_feet,1566903600000000000,below 3 feet,santa_monica,0.102
h2o_feet,1566903600000000000,between 3 and 6 feet,coyote_creek,3.802
h2o_feet,1566903960000000000,below 3 feet,santa_monica,0.207
h2o_feet,1566903960000000000,between 3 and 6 feet,coyote_creek,3.622
h2o_feet,1566904320000000000,below 3 feet,santa_monica,0.194
h2o_feet,1566904320000000000,between 3 and 6 feet,coyote_creek,3.445
h2o_feet,1566904680000000000,below 3 feet,santa_monica,0.315
h2o_feet,1566904680000000000,between 3 and 6 feet,coyote_creek,3.268
h2o_feet,1566905040000000000,below 3 feet,santa_monica,0.354
h2o_feet,1566905040000000000,between 3 and 6 feet,coyote_creek,3.087
h2o_feet,1566905400000000000,below 3 feet,coyote_creek,2.904
h2o_feet,1566905400000000000,below 3 feet,santa_monica,0.459
h2o_feet,1566905760000000000,below 3 feet,coyote_creek,2.723
h2o_feet,1566905760000000000,below 3 feet,santa_monica,0.607
h2o_feet,1566906120000000000,below 3 feet,coyote_creek,2.536
h2o_feet,1566906120000000000,below 3 feet,santa_monica,0.732
h2o_feet,1566906480000000000,below 3 feet,coyote_creek,2.346
h2o_feet,1566906480000000000,below 3 feet,santa_monica,0.797
h2o_feet,1566906840000000000,below 3 feet,coyote_creek,2.126144146
h2o_feet,1566906840000000000,below 3 feet,santa_monica,0.912
h2o_feet,1566907200000000000,below 3 feet,coyote_creek,1.939
h2o_feet,1566907200000000000,below 3 feet,santa_monica,1.056
h2o_feet,1566907560000000000,below 3 feet,coyote_creek,1.729
h2o_feet,1566907560000000000,below 3 feet,santa_monica,1.122
h2o_feet,1566907920000000000,below 3 feet,coyote_creek,1.512
h2o_feet,1566907920000000000,below 3 feet,santa_monica,1.247
h2o_feet,1566908280000000000,below 3 feet,coyote_creek,1.299
h2o_feet,1566908280000000000,below 3 feet,santa_monica,1.391
h2o_feet,1566908640000000000,below 3 feet,coyote_creek,1.089
h2o_feet,1566908640000000000,below 3 feet,santa_monica,1.565
h2o_feet,1566909000000000000,below 3 feet,coyote_creek,0.879
h2o_feet,1566909000000000000,below 3 feet,santa_monica,1.778
h2o_feet,1566909360000000000,below 3 feet,coyote_creek,0.676
h2o_feet,1566909360000000000,below 3 feet,santa_monica,1.87
h2o_feet,1566909720000000000,below 3 feet,coyote_creek,0.479
h2o_feet,1566909720000000000,below 3 feet,santa_monica,1.919
h2o_feet,1566910080000000000,below 3 feet,coyote_creek,0.292
h2o_feet,1566910080000000000,below 3 feet,santa_monica,2.113
h2o_feet,1566910440000000000,below 3 feet,coyote_creek,0.118
h2o_feet,1566910440000000000,below 3 feet,santa_monica,2.178
h2o_feet,1566910800000000000,below 3 feet,coyote_creek,-0.039
h2o_feet,1566910800000000000,below 3 feet,santa_monica,2.362
h2o_feet,1566911160000000000,below 3 feet,coyote_creek,-0.187
h2o_feet,1566911160000000000,below 3 feet,santa_monica,2.533
h2o_feet,1566911520000000000,below 3 feet,coyote_creek,-0.308
h2o_feet,1566911520000000000,below 3 feet,santa_monica,2.625
h2o_feet,1566911880000000000,below 3 feet,coyote_creek,-0.41
h2o_feet,1566911880000000000,below 3 feet,santa_monica,2.677
h2o_feet,1566912240000000000,below 3 feet,coyote_creek,-0.482
h2o_feet,1566912240000000000,below 3 feet,santa_monica,2.851
h2o_feet,1566912600000000000,below 3 feet,coyote_creek,-0.531
h2o_feet,1566912600000000000,below 3 feet,santa_monica,2.979
h2o_feet,1566912960000000000,below 3 feet,coyote_creek,-0.561
h2o_feet,1566912960000000000,between 3 and 6 feet,santa_monica,3.156
h2o_feet,1566913320000000000,below 3 feet,coyote_creek,-0.561
h2o_feet,1566913320000000000,between 3 and 6 feet,santa_monica,3.307
h2o_feet,1566913680000000000,below 3 feet,coyote_creek,-0.531
h2o_feet,1566913680000000000,between 3 and 6 feet,santa_monica,3.422
h2o_feet,1566914040000000000,below 3 feet,coyote_creek,-0.476
h2o_feet,1566914040000000000,between 3 and 6 feet,santa_monica,3.533
h2o_feet,1566914400000000000,below 3 feet,coyote_creek,-0.397
h2o_feet,1566914400000000000,between 3 and 6 feet,santa_monica,3.606
h2o_feet,1566914760000000000,below 3 feet,coyote_creek,-0.308
h2o_feet,1566914760000000000,between 3 and 6 feet,santa_monica,3.668
h2o_feet,1566915120000000000,below 3 feet,coyote_creek,-0.223
h2o_feet,1566915120000000000,between 3 and 6 feet,santa_monica,3.894
h2o_feet,1566915480000000000,below 3 feet,coyote_creek,-0.118
h2o_feet,1566915480000000000,between 3 and 6 feet,santa_monica,4.009
h2o_feet,1566915840000000000,below 3 feet,coyote_creek,-0.007
h2o_feet,1566915840000000000,between 3 and 6 feet,santa_monica,4.173
h2o_feet,1566916200000000000,below 3 feet,coyote_creek,0.121
h2o_feet,1566916200000000000,between 3 and 6 feet,santa_monica,4.318
h2o_feet,1566916560000000000,below 3 feet,coyote_creek,0.269
h2o_feet,1566916560000000000,between 3 and 6 feet,santa_monica,4.396
h2o_feet,1566916920000000000,below 3 feet,coyote_creek,0.427
h2o_feet,1566916920000000000,between 3 and 6 feet,santa_monica,4.446
h2o_feet,1566917280000000000,below 3 feet,coyote_creek,0.594
h2o_feet,1566917280000000000,between 3 and 6 feet,santa_monica,4.514
h2o_feet,1566917640000000000,below 3 feet,coyote_creek,0.761
h2o_feet,1566917640000000000,between 3 and 6 feet,santa_monica,4.705
h2o_feet,1566918000000000000,below 3 feet,coyote_creek,0.919
h2o_feet,1566918000000000000,between 3 and 6 feet,santa_monica,4.81
h2o_feet,1566918360000000000,below 3 feet,coyote_creek,1.083
h2o_feet,1566918360000000000,between 3 and 6 feet,santa_monica,4.816
h2o_feet,1566918720000000000,below 3 feet,coyote_creek,1.247
h2o_feet,1566918720000000000,between 3 and 6 feet,santa_monica,4.931
h2o_feet,1566919080000000000,below 3 feet,coyote_creek,1.407
h2o_feet,1566919080000000000,between 3 and 6 feet,santa_monica,4.954
h2o_feet,1566919440000000000,below 3 feet,coyote_creek,1.572
h2o_feet,1566919440000000000,between 3 and 6 feet,santa_monica,4.934
h2o_feet,1566919800000000000,below 3 feet,coyote_creek,1.736
h2o_feet,1566919800000000000,between 3 and 6 feet,santa_monica,5.066
h2o_feet,1566920160000000000,below 3 feet,coyote_creek,1.906
h2o_feet,1566920160000000000,between 3 and 6 feet,santa_monica,5.164
h2o_feet,1566920520000000000,below 3 feet,coyote_creek,2.09
h2o_feet,1566920520000000000,between 3 and 6 feet,santa_monica,5.197
h2o_feet,1566920880000000000,below 3 feet,coyote_creek,2.283
h2o_feet,1566920880000000000,between 3 and 6 feet,santa_monica,5.154
h2o_feet,1566921240000000000,below 3 feet,coyote_creek,2.48
h2o_feet,1566921240000000000,between 3 and 6 feet,santa_monica,5.184
h2o_feet,1566921600000000000,below 3 feet,coyote_creek,2.68
h2o_feet,1566921600000000000,between 3 and 6 feet,santa_monica,5.2
h2o_feet,1566921960000000000,below 3 feet,coyote_creek,2.874
h2o_feet,1566921960000000000,between 3 and 6 feet,santa_monica,5.236
h2o_feet,1566922320000000000,between 3 and 6 feet,coyote_creek,3.071
h2o_feet,1566922320000000000,between 3 and 6 feet,santa_monica,5.305
h2o_feet,1566922680000000000,between 3 and 6 feet,coyote_creek,3.258
h2o_feet,1566922680000000000,between 3 and 6 feet,santa_monica,5.233
h2o_feet,1566923040000000000,between 3 and 6 feet,coyote_creek,3.442
h2o_feet,1566923040000000000,between 3 and 6 feet,santa_monica,5.21
h2o_feet,1566923400000000000,between 3 and 6 feet,coyote_creek,3.635
h2o_feet,1566923400000000000,between 3 and 6 feet,santa_monica,5.318
h2o_feet,1566923760000000000,between 3 and 6 feet,coyote_creek,3.816
h2o_feet,1566923760000000000,between 3 and 6 feet,santa_monica,5.249
h2o_feet,1566924120000000000,between 3 and 6 feet,coyote_creek,3.999
h2o_feet,1566924120000000000,between 3 and 6 feet,santa_monica,5.217
h2o_feet,1566924480000000000,between 3 and 6 feet,coyote_creek,4.193
h2o_feet,1566924480000000000,between 3 and 6 feet,santa_monica,5.325
h2o_feet,1566924840000000000,between 3 and 6 feet,coyote_creek,4.406
h2o_feet,1566924840000000000,between 3 and 6 feet,santa_monica,5.203
h2o_feet,1566925200000000000,between 3 and 6 feet,coyote_creek,4.639
h2o_feet,1566925200000000000,between 3 and 6 feet,santa_monica,5.112
h2o_feet,1566925560000000000,between 3 and 6 feet,coyote_creek,4.888
h2o_feet,1566925560000000000,between 3 and 6 feet,santa_monica,5.108
h2o_feet,1566925920000000000,between 3 and 6 feet,coyote_creek,5.125
h2o_feet,1566925920000000000,between 3 and 6 feet,santa_monica,5.023
h2o_feet,1566926280000000000,between 3 and 6 feet,coyote_creek,5.351
h2o_feet,1566926280000000000,between 3 and 6 feet,santa_monica,4.987
h2o_feet,1566926640000000000,between 3 and 6 feet,coyote_creek,5.568
h2o_feet,1566926640000000000,between 3 and 6 feet,santa_monica,4.974
h2o_feet,1566927000000000000,between 3 and 6 feet,coyote_creek,5.797
h2o_feet,1566927000000000000,between 3 and 6 feet,santa_monica,4.895
h2o_feet,1566927360000000000,between 3 and 6 feet,santa_monica,4.826
h2o_feet,1566927360000000000,between 6 and 9 feet,coyote_creek,6.014
h2o_feet,1566927720000000000,between 3 and 6 feet,santa_monica,4.718
h2o_feet,1566927720000000000,between 6 and 9 feet,coyote_creek,6.22
h2o_feet,1566928080000000000,between 3 and 6 feet,santa_monica,4.649
h2o_feet,1566928080000000000,between 6 and 9 feet,coyote_creek,6.421
h2o_feet,1566928440000000000,between 3 and 6 feet,santa_monica,4.639
h2o_feet,1566928440000000000,between 6 and 9 feet,coyote_creek,6.621
h2o_feet,1566928800000000000,between 3 and 6 feet,santa_monica,4.482
h2o_feet,1566928800000000000,between 6 and 9 feet,coyote_creek,6.814
h2o_feet,1566929160000000000,between 3 and 6 feet,santa_monica,4.452
h2o_feet,1566929160000000000,between 6 and 9 feet,coyote_creek,6.995
h2o_feet,1566929520000000000,between 3 and 6 feet,santa_monica,4.403
h2o_feet,1566929520000000000,between 6 and 9 feet,coyote_creek,7.165
h2o_feet,1566929880000000000,between 3 and 6 feet,santa_monica,4.288
h2o_feet,1566929880000000000,between 6 and 9 feet,coyote_creek,7.329
h2o_feet,1566930240000000000,between 3 and 6 feet,santa_monica,4.126144144
h2o_feet,1566930240000000000,between 6 and 9 feet,coyote_creek,7.487
h2o_feet,1566930600000000000,between 3 and 6 feet,santa_monica,4.062
h2o_feet,1566930600000000000,between 6 and 9 feet,coyote_creek,7.631
h2o_feet,1566930960000000000,between 3 and 6 feet,santa_monica,3.973
h2o_feet,1566930960000000000,between 6 and 9 feet,coyote_creek,7.776
h2o_feet,1566931320000000000,between 3 and 6 feet,santa_monica,3.802
h2o_feet,1566931320000000000,between 6 and 9 feet,coyote_creek,7.917
h2o_feet,1566931680000000000,between 3 and 6 feet,santa_monica,3.724
h2o_feet,1566931680000000000,between 6 and 9 feet,coyote_creek,8.048
h2o_feet,1566932040000000000,between 3 and 6 feet,santa_monica,3.658
h2o_feet,1566932040000000000,between 6 and 9 feet,coyote_creek,8.169
h2o_feet,1566932400000000000,between 3 and 6 feet,santa_monica,3.638
h2o_feet,1566932400000000000,between 6 and 9 feet,coyote_creek,8.284
h2o_feet,1566932760000000000,between 3 and 6 feet,santa_monica,3.514
h2o_feet,1566932760000000000,between 6 and 9 feet,coyote_creek,8.389
h2o_feet,1566933120000000000,between 3 and 6 feet,santa_monica,3.415
h2o_feet,1566933120000000000,between 6 and 9 feet,coyote_creek,8.471
h2o_feet,1566933480000000000,between 3 and 6 feet,santa_monica,3.307
h2o_feet,1566933480000000000,between 6 and 9 feet,coyote_creek,8.56
h2o_feet,1566933840000000000,between 3 and 6 feet,santa_monica,3.196
h2o_feet,1566933840000000000,between 6 and 9 feet,coyote_creek,8.635
h2o_feet,1566934200000000000,between 3 and 6 feet,santa_monica,3.071
h2o_feet,1566934200000000000,between 6 and 9 feet,coyote_creek,8.694
h2o_feet,1566934560000000000,between 3 and 6 feet,santa_monica,3.022
h2o_feet,1566934560000000000,between 6 and 9 feet,coyote_creek,8.743
h2o_feet,1566934920000000000,below 3 feet,santa_monica,2.953
h2o_feet,1566934920000000000,between 6 and 9 feet,coyote_creek,8.786
h2o_feet,1566935280000000000,below 3 feet,santa_monica,2.835
h2o_feet,1566935280000000000,between 6 and 9 feet,coyote_creek,8.825
h2o_feet,1566935640000000000,below 3 feet,santa_monica,2.795
h2o_feet,1566935640000000000,between 6 and 9 feet,coyote_creek,8.845
h2o_feet,1566936000000000000,below 3 feet,santa_monica,2.684
h2o_feet,1566936000000000000,between 6 and 9 feet,coyote_creek,8.848
h2o_feet,1566936360000000000,below 3 feet,santa_monica,2.628
h2o_feet,1566936360000000000,between 6 and 9 feet,coyote_creek,8.845
h2o_feet,1566936720000000000,below 3 feet,santa_monica,2.536
h2o_feet,1566936720000000000,between 6 and 9 feet,coyote_creek,8.822
h2o_feet,1566937080000000000,below 3 feet,santa_monica,2.464
h2o_feet,1566937080000000000,between 6 and 9 feet,coyote_creek,8.78
h2o_feet,1566937440000000000,below 3 feet,santa_monica,2.395
h2o_feet,1566937440000000000,between 6 and 9 feet,coyote_creek,8.727
h2o_feet,1566937800000000000,below 3 feet,santa_monica,2.31
h2o_feet,1566937800000000000,between 6 and 9 feet,coyote_creek,8.665
h2o_feet,1566938160000000000,below 3 feet,santa_monica,2.231
h2o_feet,1566938160000000000,between 6 and 9 feet,coyote_creek,8.602
h2o_feet,1566938520000000000,below 3 feet,santa_monica,2.123
h2o_feet,1566938520000000000,between 6 and 9 feet,coyote_creek,8.533
h2o_feet,1566938880000000000,below 3 feet,santa_monica,2.165
h2o_feet,1566938880000000000,between 6 and 9 feet,coyote_creek,8.465
h2o_feet,1566939240000000000,below 3 feet,santa_monica,2.08
h2o_feet,1566939240000000000,between 6 and 9 feet,coyote_creek,8.386
h2o_feet,1566939600000000000,below 3 feet,santa_monica,2.028
h2o_feet,1566939600000000000,between 6 and 9 feet,coyote_creek,8.301
h2o_feet,1566939960000000000,below 3 feet,santa_monica,1.949
h2o_feet,1566939960000000000,between 6 and 9 feet,coyote_creek,8.205
h2o_feet,1566940320000000000,below 3 feet,santa_monica,1.893
h2o_feet,1566940320000000000,between 6 and 9 feet,coyote_creek,8.107
h2o_feet,1566940680000000000,below 3 feet,santa_monica,1.857
h2o_feet,1566940680000000000,between 6 and 9 feet,coyote_creek,7.989
h2o_feet,1566941040000000000,below 3 feet,santa_monica,1.834
h2o_feet,1566941040000000000,between 6 and 9 feet,coyote_creek,7.858
h2o_feet,1566941400000000000,below 3 feet,santa_monica,1.86
h2o_feet,1566941400000000000,between 6 and 9 feet,coyote_creek,7.72
h2o_feet,1566941760000000000,below 3 feet,santa_monica,1.903
h2o_feet,1566941760000000000,between 6 and 9 feet,coyote_creek,7.579
h2o_feet,1566942120000000000,below 3 feet,santa_monica,1.903
h2o_feet,1566942120000000000,between 6 and 9 feet,coyote_creek,7.438
h2o_feet,1566942480000000000,below 3 feet,santa_monica,1.841
h2o_feet,1566942480000000000,between 6 and 9 feet,coyote_creek,7.29
h2o_feet,1566942840000000000,below 3 feet,santa_monica,1.9
h2o_feet,1566942840000000000,between 6 and 9 feet,coyote_creek,7.126144142
h2o_feet,1566943200000000000,below 3 feet,santa_monica,1.89
h2o_feet,1566943200000000000,between 6 and 9 feet,coyote_creek,7.024
h2o_feet,1566943560000000000,below 3 feet,santa_monica,1.903
h2o_feet,1566943560000000000,between 6 and 9 feet,coyote_creek,6.893
h2o_feet,1566943920000000000,below 3 feet,santa_monica,1.942
h2o_feet,1566943920000000000,between 6 and 9 feet,coyote_creek,6.742
h2o_feet,1566944280000000000,below 3 feet,santa_monica,2.021
h2o_feet,1566944280000000000,between 6 and 9 feet,coyote_creek,6.601
h2o_feet,1566944640000000000,below 3 feet,santa_monica,2.087
h2o_feet,1566944640000000000,between 6 and 9 feet,coyote_creek,6.45
h2o_feet,1566945000000000000,below 3 feet,santa_monica,2.129
h2o_feet,1566945000000000000,between 6 and 9 feet,coyote_creek,6.306
h2o_feet,1566945360000000000,below 3 feet,santa_monica,2.192
h2o_feet,1566945360000000000,between 6 and 9 feet,coyote_creek,6.158
h2o_feet,1566945720000000000,below 3 feet,santa_monica,2.169
h2o_feet,1566945720000000000,between 6 and 9 feet,coyote_creek,6.014
h2o_feet,1566946080000000000,below 3 feet,santa_monica,2.251
h2o_feet,1566946080000000000,between 3 and 6 feet,coyote_creek,5.866
